date,HD,LOW,hedge_ratio,spread,P,K
2016-02-05,92.34829711914062,54.985572814941406,1.679543782001529,-0.0023798019865353126,3.2966500084941755e-05,0.018126818908743368
2016-02-08,88.71560668945312,53.073089599609375,1.671602289847962,-0.00149141455996471,3.537669123773502e-05,0.018775503037980264
2016-02-09,90.30988311767578,53.57417678833008,1.6856492402024776,0.0026127199539729418,3.4720327474087174e-05,0.01860112962245358
2016-02-10,90.68267059326172,53.499019622802734,1.695001686543205,0.0017421042030747458,3.4817601894441937e-05,0.01862707566969641
2016-02-11,89.84190368652344,52.94781875610352,1.6967944738208627,0.0003374202983508212,3.554371631667852e-05,0.018819622494537554
2016-02-12,92.26105499267578,54.17549133300781,1.702982557955108,0.0011381839153585815,3.395645184417392e-05,0.01839607462583626
2016-02-16,94.72779846191406,56.313438415527344,1.6822178859524006,-0.003674860165048699,3.143498007701142e-05,0.017702118146601335
2016-02-17,96.1396484375,56.78946304321289,1.6928805379307157,0.0018716921092618577,3.0911788554764654e-05,0.017554638737304132
2016-02-18,95.15611267089844,56.55563354492188,1.6825544496316998,-0.0018202018496964456,3.11671259387411e-05,0.01762676553239827
2016-02-19,96.5203628540039,57.22373580932617,1.6867063672895284,0.0007233043196634981,3.0445803873464316e-05,0.017422226373576877
2016-02-22,97.44043731689452,58.01713943481445,1.6795324799643039,-0.001232758494211339,2.96212205836823e-05,0.017185384848328066
2016-02-23,98.77294158935548,56.70594787597656,1.741651854751872,0.0109222956979238,3.100260895820348e-05,0.017580323276032157
2016-02-24,99.62955474853516,57.3072624206543,1.7385248311110184,-0.0005439727676730399,3.0357384562031024e-05,0.017396986035011223
2016-02-25,100.62101745605467,57.37406539916992,1.7537257528016295,0.002641422605478283,3.028694045840862e-05,0.01737684902601457
2016-02-26,100.14513397216795,57.708126068115234,1.7354279539215585,-0.0031611748686231067,2.9938348389024244e-05,0.017276859831049533
2016-02-29,98.44776153564452,56.396949768066406,1.745590238445658,0.001796542397684675,3.134220392395863e-05,0.01767604700320078
2016-03-01,99.70095825195312,57.65802001953125,1.7292266953515851,-0.0028291669364364225,2.9990258909333096e-05,0.017291789485852006
2016-03-02,99.61369323730467,57.69977188110352,1.7264223852891398,-0.00048456430930343686,2.9946989864053003e-05,0.017279344836814772
2016-03-03,100.57344818115234,58.40129470825195,1.7221224761325524,-0.0007340711694467927,2.9233941808564675e-05,0.017073000510457514
2016-03-04,99.58992004394533,58.78543472290039,1.6942063198672483,-0.004734979736099376,2.8854214824580344e-05,0.016962075620508568
2016-03-07,100.07372283935548,59.102813720703125,1.6932170136265603,-0.0001669057403574925,2.8546032239009996e-05,0.016871508258873357
2016-03-08,101.06268310546876,59.28653717041016,1.7046157651859126,0.0019171815069967124,2.8369880632055886e-05,0.016819519826123758
2016-03-09,100.51238250732422,59.16959762573242,1.698733435336952,-0.0009913349413892547,2.8481808578665216e-05,0.01685257153252694
2016-03-10,100.40071105957033,59.04433822631836,1.7004242662814957,0.0002855530064636014,2.860243789903279e-05,0.016888120174077193
2016-03-11,102.45038604736328,60.23025894165039,1.700977155229347,9.153406786310825e-05,2.7490233211880745e-05,0.016557438647179196
2016-03-14,102.75341796875,60.75637435913086,1.6912630736673644,-0.001594474758704223,2.7017464229171403e-05,0.016414831709418046
2016-03-15,103.4472885131836,61.04866027832031,1.694496812383276,0.0005282713003111894,2.6760063017944244e-05,0.01633665996208821
2016-03-16,104.03744506835938,61.61653900146485,1.688482026308817,-0.0009735589702444258,2.6270361175953167e-05,0.016186887339807825
2016-03-17,104.3803939819336,61.81699752807617,1.6885385740530274,9.123636331764828e-06,2.6100699230822824e-05,0.01613466859832763
2016-03-18,104.75523376464844,62.57701873779297,1.6740577281748923,-0.0023080594989295378,2.5472143751566334e-05,0.015939708168334777
2016-03-21,104.48406219482422,62.81915283203125,1.6632789359571551,-0.0017114853666271301,2.5276649420081767e-05,0.01587857703001806
2016-03-22,104.14907836914062,62.8442268371582,1.657272861953555,-0.0009532985349665068,2.525653291681666e-05,0.015872272837445
2016-03-23,103.8540267944336,62.45171356201172,1.6629347148083438,0.0009043128972621162,2.5574196109623836e-05,0.015971523700168556
2016-03-24,104.04542541503906,62.443359375,1.6662284081605332,0.0005261234366997769,2.5581024226572467e-05,0.015973650889603886
2016-03-28,104.53987884521484,62.62710571289063,1.669235687842734,0.00047896295824045865,2.5431516541642935e-05,0.015927022748926076
2016-03-29,105.64846801757812,63.19499969482422,1.671778892491322,0.0004014167754604614,2.49776286655927e-05,0.01578461235899494
2016-03-30,106.4061050415039,63.48728561401367,1.676011802050979,0.0006650722356482675,2.4748735252717e-05,0.015712300235748516
2016-03-31,106.4140853881836,63.26179122924805,1.6821073535113997,0.0009611651624794604,2.4925040794374246e-05,0.01576802727114121
2016-04-01,107.54657745361328,63.88816833496094,1.6833536735066026,0.00019459334858140664,2.44398795684133e-05,0.015614191399528868
2016-04-04,107.54657745361328,63.620906829833984,1.6904108454797715,0.0011065492038397906,2.46451383159282e-05,0.015679460486060042
2016-04-05,107.33122253417967,63.36201095581055,1.6939277530779115,0.0005536853055048141,2.4846449885025015e-05,0.01574321029827977
2016-04-06,108.01712036132812,63.54573440551758,1.6998181972075295,0.0009246639127553635,2.470334020438285e-05,0.015697918955568466
2016-04-07,106.76498413085938,62.92775344848633,1.6966359473017867,-0.0005044527865010195,2.5189694066780566e-05,0.015851308576770445
2016-04-08,106.56562042236328,62.66049575805664,1.7006724343313022,0.0006425651028507673,2.5404486407658505e-05,0.015918577127826506
2016-04-11,106.07909393310548,62.76071166992188,1.6902413776865262,-0.0016578244501204153,2.532362587761343e-05,0.015893287821419418
2016-04-12,107.1717300415039,63.2451057434082,1.69453512001582,0.0006771901844615513,2.4938164941979648e-05,0.015772168788021346
2016-04-13,106.74103546142578,64.02176666259766,1.667327850275688,-0.00423911897487983,2.433823291780882e-05,0.015581766688439339
2016-04-14,107.16375732421876,63.88816833496094,1.6773402141855653,0.0015633653319326868,2.443987608056751e-05,0.015614189171208721
2016-04-15,107.67414093017578,64.56462860107422,1.6677185305734963,-0.0014866074312465116,2.3931649947393308e-05,0.015451380906643195
2016-04-18,109.1017608642578,64.84121704101562,1.6825636816640197,0.002283996150779899,2.3728397813726304e-05,0.015385781926753443
2016-04-19,108.01712036132812,64.04496002197266,1.6865729294072842,0.0006245232972901249,2.4320643961533055e-05,0.015576146702250165
2016-04-20,107.81774139404295,63.98629760742188,1.6850167620061254,-0.00024261317535945182,2.4365153618865747e-05,0.015590359707072596
2016-04-21,107.34718322753906,63.55878448486328,1.688933627926678,0.0006147609090731976,2.4693218983341137e-05,0.0156947098359977
2016-04-22,108.19256591796876,63.74323272705078,1.697297930068703,0.0013089544578690493,2.455087195765946e-05,0.015649519448490936
2016-04-25,108.18458557128906,63.86056137084961,1.694082943439806,-0.0005022055582060148,2.4460961090697996e-05,0.015620907069224442
2016-04-26,107.9373550415039,63.969520568847656,1.6873411808050345,-0.0010513306674369005,2.4377905349485295e-05,0.015594429176793718
2016-04-27,108.26436614990234,64.48916625976562,1.6788197242060872,-0.0013181645978903589,2.39875557573685e-05,0.01546937471402216
2016-04-28,105.85579681396484,63.19001388549805,1.6752072143504952,-0.000570321929458828,2.4981551594449976e-05,0.01578584592134488
2016-04-29,106.78094482421876,63.71805191040039,1.6758335130383433,9.804725296191918e-05,2.4570234534105756e-05,0.01565567479494851
2016-05-02,108.50358581542967,63.81865310668945,1.7001265818921683,0.003797248191730773,2.4493019153667002e-05,0.015631114929033397
2016-05-03,107.29934692382812,63.45822143554688,1.6908888503071124,-0.0014521618578982043,2.4771351541106243e-05,0.01571945911353208
2016-05-04,107.7938003540039,63.55878448486328,1.6959576194727002,0.0007955224767783875,2.469322144802987e-05,0.015694711402522897
2016-05-05,107.40299224853516,62.98045349121094,1.7053149699627241,0.001482094932029554,2.5147661475580323e-05,0.01583811123975529
2016-05-06,108.22447204589844,63.315731048583984,1.7092726680735426,0.0006235054584493582,2.4882698519874457e-05,0.015754662472473247
2016-05-09,108.6551284790039,63.56720352172852,1.7092953425850006,3.558160500460872e-06,2.4686697769636623e-05,0.01569264341401837
2016-05-10,109.66798400878906,64.53107452392578,1.6994835673588569,-0.0015167286325663554,2.3956485707819924e-05,0.015459377645426355
2016-05-11,107.10791015625,62.97206115722656,1.7008763496367107,0.00022064604678462274,2.5154343358453777e-05,0.015840208483384667
2016-05-12,107.02022552490234,63.19841766357422,1.693419020718704,-0.0011770259191621335,2.497493201169507e-05,0.01578376184394417
2016-05-13,106.17478942871094,62.87150573730469,1.6887702267251883,-0.0007375698310738699,2.5234674135945332e-05,0.01586541959717078
2016-05-16,107.9373550415039,64.53948974609375,1.6724624860039736,-0.0025204246760068827,2.3950256855858258e-05,0.015457373567648963
2016-05-17,105.2736358642578,63.759986877441406,1.6511448081671631,-0.003335437236032135,2.4537998360869052e-05,0.015645424534877966
2016-05-18,105.09017944335938,65.88053894042969,1.5952910891635694,-0.008457277601650048,2.2987338237937426e-05,0.01514418231921154
2016-05-19,105.05826568603516,66.93663024902344,1.569575556120614,-0.0038329619157195793,2.2269286952396614e-05,0.014906310266420001
2016-05-20,105.15399169921876,66.90312194824219,1.5717303956708375,0.0003213678937754594,2.2291546421981397e-05,0.014913740486846903
2016-05-23,104.8110580444336,66.10686492919922,1.5854478612464102,0.0020704287293682455,2.28305532269641e-05,0.015092562984338665
