Date,HD,LOW
2014-07-11,61.294315338134766,38.52959060668945
2014-07-14,61.178829193115234,38.35091018676758
2014-07-15,61.48680114746094,38.5864372253418
2014-07-16,61.33282852172852,38.70825958251953
2014-07-17,61.24813079833984,38.41587829589844
2014-07-18,61.65620803833008,38.8300895690918
2014-07-21,61.37131118774414,38.8301010131836
2014-07-22,62.01035690307617,39.00146865844727
2014-07-23,62.37994384765625,39.09939956665039
2014-07-24,62.51851272583008,39.17284393310547
2014-07-25,62.38763046264648,38.92802047729492
2014-07-28,62.41843795776367,38.91986846923828
2014-07-29,62.34912872314453,39.20549392700195
2014-07-30,62.9496955871582,39.556419372558594
2014-07-31,62.24904251098633,39.05044174194336
2014-08-01,61.40211868286133,38.83825302124024
2014-08-04,61.61771011352539,39.09939956665039
2014-08-05,61.61771011352539,38.87906646728516
2014-08-06,61.99495697021485,39.25446319580078
2014-08-07,61.95646667480469,39.107566833496094
2014-08-08,63.465518951416016,40.576541900634766
2014-08-11,63.8120231628418,40.69080352783203
2014-08-12,63.84281539916992,40.66630935668945
2014-08-13,63.99679565429688,40.6826400756836
2014-08-14,64.5665512084961,41.13966369628906
2014-08-15,64.4356460571289,40.805057525634766
2014-08-18,64.3586654663086,41.17229461669922
2014-08-19,67.9311752319336,42.0455207824707
2014-08-20,69.87139129638672,42.706573486328125
2014-08-21,70.17935180664062,42.98404312133789
2014-08-22,70.08695220947266,42.86978149414063
2014-08-25,70.21784973144531,43.00852584838867
2014-08-26,70.54891967773438,42.91059494018555
2014-08-27,70.73368835449219,42.86163711547852
2014-08-28,71.2264633178711,42.87795639038086
2014-08-29,71.98870086669922,42.85347366333008
2014-09-02,70.53392028808594,42.93507766723633
2014-09-03,68.87016296386719,43.17990112304688
2014-09-04,69.58982849121094,43.75119018554688
2014-09-05,70.88987731933594,44.15923690795898
2014-09-08,70.2785415649414,43.69404983520508
2014-09-09,68.81600952148438,43.27784729003906
2014-09-10,69.06365203857422,43.57164001464844
2014-09-11,69.04044342041016,43.31864929199219
2014-09-12,68.74636840820312,43.228885650634766
2014-09-15,69.16423797607422,43.35945129394531
2014-09-16,69.85293579101562,43.82463836669922
2014-09-17,70.58808898925781,43.95520782470703
2014-09-18,71.26129913330078,44.19187927246094
2014-09-19,71.45474243164062,44.14291000366211
2014-09-22,71.10652923583984,43.62876892089844
2014-09-23,70.79701232910156,43.35129928588867
2014-09-24,71.98095703125,43.76749801635742
2014-09-25,71.11426544189453,43.31048583984375
2014-09-26,71.84165954589844,43.40024566650391
2014-09-29,71.87261199951172,43.53900146484375
2014-09-30,70.99047088623047,43.188079833984375
2014-10-01,70.43329620361328,42.92691421508789
2014-10-02,71.37738037109375,43.27784729003906
2014-10-03,72.38334655761719,43.73487091064453
2014-10-06,72.16667938232422,43.74300765991211
2014-10-07,71.55535125732422,43.40024566650391
2014-10-08,72.80896759033203,44.34693145751953
2014-10-09,72.01963806152344,43.99601745605469
2014-10-10,71.61726379394531,43.82463836669922
2014-10-13,70.10831451416016,42.820838928222656
2014-10-14,69.72138977050781,42.4454231262207
2014-10-15,67.98028564453125,41.79253768920898
2014-10-16,68.77731323242188,41.95575714111328
2014-10-17,69.8297348022461,42.85347366333008
2014-10-20,71.07557678222656,43.84529876708984
2014-10-21,72.89405822753906,44.74696731567383
2014-10-22,72.22857666015625,44.214149475097656
2014-10-23,73.35836791992188,45.05024337768555
2014-10-24,73.50540161132812,45.3535385131836
2014-10-27,73.8768081665039,45.46828842163086
2014-10-28,74.74349212646484,45.951904296875
2014-10-29,74.61194610595703,45.74699020385742
2014-10-30,75.46315002441406,46.1240463256836
2014-10-31,75.46315002441406,46.886348724365234
2014-11-03,74.35657501220703,47.09126663208008
2014-11-04,74.2559814453125,46.935523986816406
2014-11-05,74.11671447753906,46.673221588134766
2014-11-06,75.28517150878906,47.18964385986328
2014-11-07,75.563720703125,47.28799819946289
2014-11-10,75.95838928222656,47.40275955200195
2014-11-11,75.94292449951172,47.54209518432617
2014-11-12,76.2137680053711,47.722442626953125
2014-11-13,76.6084213256836,48.042110443115234
2014-11-14,76.02030944824219,48.01752853393555
2014-11-17,75.85780334472656,48.27162551879883
2014-11-18,74.2714614868164,47.97654342651367
2014-11-19,74.82864379882812,51.03397750854492
2014-11-20,75.5018539428711,51.17333984375
2014-11-21,76.0512466430664,51.85368347167969
2014-11-24,76.14409637451172,52.165164947509766
2014-11-25,75.06847381591797,51.59958267211914
2014-11-26,75.6024169921875,51.52580642700195
2014-11-28,76.9179458618164,52.32089614868164
2014-12-01,76.51555633544922,51.771728515625
2014-12-02,76.32117462158203,52.43568420410156
2014-12-03,76.6554946899414,52.706172943115234
2014-12-04,76.93538665771484,52.91107940673828
