date,spread_raw,spread_filtered,P,K,z_score,signal,position
2012-05-08,-1.238778807384417,-1.2104441258325307,0.002640585934374057,0.2640585934374056,0.35220585790236464,NEUTRAL,0
2012-05-09,-1.2226237039131806,-1.2047520885638618,0.002640585934374057,0.2640585934374056,0.3581272740228942,NEUTRAL,0
2012-05-10,-1.1530892454160657,-1.1822438014031085,0.002640585934374057,0.2640585934374056,0.3815426046239117,NEUTRAL,0
2012-05-11,-1.0779686736329648,-1.1460084361725735,0.002640585934374057,0.2640585934374056,0.4192381898215724,NEUTRAL,0
2012-05-14,-1.104960411958129,-1.1267354020306282,0.002640585934374057,0.2640585934374056,0.43928789253308004,NEUTRAL,0
2012-05-15,-1.1108712239118517,-1.1142542171046006,0.002640585934374057,0.2640585934374056,0.45227204673584653,NEUTRAL,0
2012-05-16,-1.1534379042656635,-1.1164007482639995,0.002640585934374057,0.2640585934374056,0.45003901423613907,NEUTRAL,0
2012-05-17,-1.1299032205927881,-1.1117501367454174,0.002640585934374057,0.2640585934374056,0.45487703702422466,NEUTRAL,0
2012-05-18,-1.1466953320070497,-1.1127958862597738,0.002640585934374057,0.2640585934374056,0.4537891456875972,NEUTRAL,0
2012-05-21,-0.5974087924205143,-0.968513969487276,0.002640585934374057,0.2640585934374056,0.6038853638870567,NEUTRAL,0
2012-05-22,-0.5252040390540955,-0.8443264774704564,0.002640585934374057,0.2640585934374056,0.7330773881986802,NEUTRAL,0
2012-05-23,-0.60850870526441,-0.7758430200799088,0.002640585934374057,0.2640585934374056,0.8043206055989107,SHORT,-1
2012-05-24,-0.6886095710866318,-0.7470985282033565,0.002640585934374057,0.2640585934374056,0.8342234487357851,HOLD_SHORT,-1
2012-05-25,-0.7350916938717358,-0.7384298130012446,0.002640585934374057,0.2640585934374056,0.8432414975501547,HOLD_SHORT,-1
2012-05-29,-0.7271737212513418,-0.730023134493884,0.002640585934374057,0.2640585934374056,0.8519869500628428,HOLD_SHORT,-1
2012-05-30,-0.6454724713141111,-0.7023242627762067,0.002640585934374057,0.2640585934374056,0.880802036431364,HOLD_SHORT,-1
2012-05-31,-0.6285817091957338,-0.6776832127431589,0.002640585934374057,0.2640585934374056,0.9064360764078078,HOLD_SHORT,-1
2012-06-01,-0.6787375723594167,-0.6729742740925045,0.002640585934374057,0.2640585934374056,0.9113347768063542,HOLD_SHORT,-1
2012-06-04,-0.66563076429075,-0.6660824608847986,0.002640585934374057,0.2640585934374056,0.9185043176757401,HOLD_SHORT,-1
2012-06-05,-0.6122918449067329,-0.6469766098579967,0.002640585934374057,0.2640585934374056,0.9383801000936228,HOLD_SHORT,-1
2012-06-06,-0.6582143035530326,-0.6451826506858683,0.002640585934374057,0.2640585934374056,0.9402463525898748,HOLD_SHORT,-1
2012-06-07,-0.6424794865286456,-0.6397206906863263,0.002640585934374057,0.2640585934374056,0.9459284197416487,HOLD_SHORT,-1
2012-06-08,-0.5917193040662712,-0.6223375426032806,0.002640585934374057,0.2640585934374056,0.9640120773893387,HOLD_SHORT,-1
2012-06-11,-0.5092981284876714,-0.5879084742443227,0.002640585934374057,0.2640585934374056,0.9998285752042283,HOLD_SHORT,-1
2012-06-12,-0.5167920376221584,-0.5648029061249392,0.002640585934374057,0.2640585934374056,1.0238652561109414,HOLD_SHORT,-1
2012-06-13,-0.5229578395754793,-0.5495967382579519,0.002640585934374057,0.2640585934374056,1.0396842051601127,HOLD_SHORT,-1
2012-06-14,-0.5810619641043573,-0.5538606915711862,0.002640585934374057,0.2640585934374056,1.0352484222067668,HOLD_SHORT,-1
2012-06-15,-0.6537959698851692,-0.576173370433606,0.002640585934374057,0.2640585934374056,1.0120365825662596,HOLD_SHORT,-1
2012-06-18,-0.6833656386192599,-0.6002381115914667,0.002640585934374057,0.2640585934374056,0.9870020756748715,HOLD_SHORT,-1
2012-06-19,-0.6493240824125674,-0.6087822832028251,0.002640585934374057,0.2640585934374056,0.9781135893336883,HOLD_SHORT,-1
2012-06-20,-0.6765389791765317,-0.6221937401397013,0.002640585934374057,0.2640585934374056,0.9641616748332446,HOLD_SHORT,-1
2012-06-21,-0.6076130452174162,-0.6137646009844543,0.002640585934374057,0.2640585934374056,0.9729304931174825,HOLD_SHORT,-1
2012-06-22,-0.5120901902016,-0.5823996512470885,0.002640585934374057,0.2640585934374056,1.0055593938481118,HOLD_SHORT,-1
2012-06-25,-0.4866197550134732,-0.5528220263828559,0.002640585934374057,0.2640585934374056,1.0363289437317866,HOLD_SHORT,-1
2012-06-26,-0.5148214473451311,-0.5387192007355975,0.002640585934374057,0.2640585934374056,1.051000087856643,HOLD_SHORT,-1
2012-06-27,-0.548866838699432,-0.5374341140797234,0.002640585934374057,0.2640585934374056,1.0523369611905995,HOLD_SHORT,-1
2012-06-28,-0.5268994377086678,-0.5306971420763587,0.002640585934374057,0.2640585934374056,1.059345421033943,HOLD_SHORT,-1
2012-06-29,-0.6301975741856349,-0.5530654662135639,0.002640585934374057,0.2640585934374056,1.036075693714281,HOLD_SHORT,-1
2012-07-02,-0.6600375041900435,-0.5772421143275017,0.002640585934374057,0.2640585934374056,1.0109247702180049,HOLD_SHORT,-1
2012-07-03,-0.5966323300832244,-0.5781141036909522,0.002640585934374057,0.2640585934374056,1.0100176412534623,HOLD_SHORT,-1
2012-07-05,-0.5519330046329642,-0.5669461784328146,0.002640585934374057,0.2640585934374056,1.0216356137886053,HOLD_SHORT,-1
2012-07-06,-0.595872076895013,-0.5704119188146446,0.002640585934374057,0.2640585934374056,1.018030210310399,HOLD_SHORT,-1
2012-07-09,-0.4986480518629586,-0.547264155549228,0.002640585934374057,0.2640585934374056,1.0421107867515464,HOLD_SHORT,-1
2012-07-10,-0.4712164107878154,-0.5231555515094807,0.002640585934374057,0.2640585934374056,1.067190924119974,HOLD_SHORT,-1
2012-07-11,-0.4288543811424823,-0.4944043987785808,0.002640585934374057,0.2640585934374056,1.0971006965316317,HOLD_SHORT,-1
2012-07-12,-0.4212045264159574,-0.4714368167562304,0.002640585934374057,0.2640585934374056,1.1209938307500829,HOLD_SHORT,-1
2012-07-13,-0.403176584082769,-0.44994261698847643,0.002640585934374057,0.2640585934374056,1.1433542080623043,HOLD_SHORT,-1
2012-07-16,-0.29474275120257154,-0.4056494447031867,0.002640585934374057,0.2640585934374056,1.1894323154287454,HOLD_SHORT,-1
2012-07-17,-0.3108591792123745,-0.3776339182970626,0.002640585934374057,0.2640585934374056,1.2185768170994347,HOLD_SHORT,-1
2012-07-18,-0.31452112778439556,-0.35818927923640526,0.002640585934374057,0.2640585934374056,1.238805040098857,HOLD_SHORT,-1
2012-07-19,-0.3751295533990282,-0.3600264409844627,0.002640585934374057,0.2640585934374056,1.236893844040664,HOLD_SHORT,-1
2012-07-20,-0.354470175870949,-0.3559096777800446,0.002640585934374057,0.2640585934374056,1.2411765053888644,HOLD_SHORT,-1
2012-07-23,-0.35779315831746583,-0.35378774031277593,0.002640585934374057,0.2640585934374056,1.2433839531149362,HOLD_SHORT,-1
2012-07-24,-0.34058198308914633,-0.34769697616272455,0.002640585934374057,0.2640585934374056,1.2497201640921518,HOLD_SHORT,-1
2012-07-25,-0.3188625745604394,-0.33752415861606827,0.002640585934374057,0.2640585934374056,1.2603029278670037,HOLD_SHORT,-1
2012-07-26,-0.344016677853471,-0.33675458407335446,0.002640585934374057,0.2640585934374056,1.2611035148779597,HOLD_SHORT,-1
2012-07-27,-0.3611497625826088,-0.3407180241744691,0.002640585934374057,0.2640585934374056,1.2569803552780259,HOLD_SHORT,-1
2012-07-30,-0.36190171412710015,-0.3438042745276531,0.002640585934374057,0.2640585934374056,1.2537697345932448,HOLD_SHORT,-1
2012-07-31,-0.18740892389131858,-0.2999765402046916,0.002640585934374057,0.2640585934374056,1.299363647685624,HOLD_SHORT,-1
2012-08-01,-0.18791692040546515,-0.26817858305003717,0.002640585934374057,0.2640585934374056,1.3324430052527105,HOLD_SHORT,-1
2012-08-02,-0.16065495082444503,-0.23781240672706833,0.002640585934374057,0.2640585934374056,1.3640328837989066,HOLD_SHORT,-1
2012-08-03,-0.19950575426155392,-0.2259470459866815,0.002640585934374057,0.2640585934374056,1.3763763972103107,HOLD_SHORT,-1
2012-08-06,-0.20919831558045487,-0.21986156192542997,0.002640585934374057,0.2640585934374056,1.3827071153206556,HOLD_SHORT,-1
2012-08-07,-0.27495751719995987,-0.23279207010798805,0.002640585934374057,0.2640585934374056,1.3692555309432497,HOLD_SHORT,-1
2012-08-08,-0.3221765562495147,-0.25468159855852596,0.002640585934374057,0.2640585934374056,1.3464838939142254,HOLD_SHORT,-1
2012-08-09,-0.37889578616491537,-0.28560711488415147,0.002640585934374057,0.2640585934374056,1.3143121349705098,HOLD_SHORT,-1
2012-08-10,-0.36163685088579367,-0.3035815190136411,0.002640585934374057,0.2640585934374056,1.2956133947224222,HOLD_SHORT,-1
2012-08-13,-0.34259509956761214,-0.31164920811858654,0.002640585934374057,0.2640585934374056,1.2872205922746236,HOLD_SHORT,-1
2012-08-14,-0.18591947859031954,-0.2761556370203178,0.002640585934374057,0.2640585934374056,1.3241444903722905,HOLD_SHORT,-1
2012-08-15,-0.21317933101936948,-0.25749385855843454,0.002640585934374057,0.2640585934374056,1.3435583049005622,HOLD_SHORT,-1
2012-08-16,-0.21490837951924302,-0.24435379293800027,0.002640585934374057,0.2640585934374056,1.3572278915032256,HOLD_SHORT,-1
2012-08-17,-0.2543895804160634,-0.24520552812275737,0.002640585934374057,0.2640585934374056,1.3563418329243042,HOLD_SHORT,-1
2012-08-20,0.015810186276163485,-0.17447751670088288,0.002640585934374057,0.2640585934374056,1.429920055841392,HOLD_SHORT,-1
2012-08-21,-0.03459578069008451,-0.136256489951745,0.002640585934374057,0.2640585934374056,1.46968132114113,HOLD_SHORT,-1
2012-08-22,-0.15090553652522942,-0.13912192865645465,0.002640585934374057,0.2640585934374056,1.4667004104166248,HOLD_SHORT,-1
2012-08-23,-0.17939886984724573,-0.1487335452166647,0.002640585934374057,0.2640585934374056,1.4567014630173771,HOLD_SHORT,-1
2012-08-24,-0.21090253136913084,-0.16405520851081654,0.002640585934374057,0.2640585934374056,1.4407623642833076,HOLD_SHORT,-1
2012-08-27,-0.2293911230147323,-0.18010036798661344,0.002640585934374057,0.2640585934374056,1.4240706137743249,HOLD_SHORT,-1
2012-08-28,-0.24343200710839596,-0.19549819835181162,0.002640585934374057,0.2640585934374056,1.4080522785734053,HOLD_SHORT,-1
2012-08-29,-0.30411707634268126,-0.22274119430407496,0.002640585934374057,0.2640585934374056,1.3797114389427154,HOLD_SHORT,-1
2012-08-30,-0.2940877597946727,-0.23994162335575622,0.002640585934374057,0.2640585934374056,1.3618178635743183,HOLD_SHORT,-1
2012-08-31,-0.33616897196867157,-0.26358545192284005,0.002640585934374057,0.2640585934374056,1.3372212312931475,HOLD_SHORT,-1
2012-09-04,-0.32407185878549427,-0.2776175729586999,0.002640585934374057,0.2640585934374056,1.3226236410482064,HOLD_SHORT,-1
2012-09-05,-0.28659919969113723,-0.2779461460091499,0.002640585934374057,0.2640585934374056,1.3222818270955086,HOLD_SHORT,-1
2012-09-06,-0.2444194077928037,-0.2670476018967711,0.002640585934374057,0.2640585934374056,1.333619562909813,HOLD_SHORT,-1
2012-09-07,-0.2659926206784773,-0.26480371116257484,0.002640585934374057,0.2640585934374056,1.33595387839986,HOLD_SHORT,-1
2012-09-10,-0.32780839967288866,-0.2794918404340104,0.002640585934374057,0.2640585934374056,1.3206738439687709,HOLD_SHORT,-1
2012-09-11,-0.3597538865095311,-0.2986288272454029,0.002640585934374057,0.2640585934374056,1.300765671050247,HOLD_SHORT,-1
2012-09-12,-0.2656972584409001,-0.2877352303155676,0.002640585934374057,0.2640585934374056,1.3120982603194602,HOLD_SHORT,-1
2012-09-13,-0.3034902906402701,-0.2897779266832695,0.002640585934374057,0.2640585934374056,1.3099732469665721,HOLD_SHORT,-1
2012-09-14,-0.27478936824972866,-0.28368747327611354,0.002640585934374057,0.2640585934374056,1.3163091346785132,HOLD_SHORT,-1
2012-09-17,-0.2901874426855846,-0.28331607247469454,0.002640585934374057,0.2640585934374056,1.3166955022634206,HOLD_SHORT,-1
2012-09-18,-0.2855079967989056,-0.2818098286398788,0.002640585934374057,0.2640585934374056,1.3182624450123763,HOLD_SHORT,-1
2012-09-19,-0.307400306647148,-0.2864932590511452,0.002640585934374057,0.2640585934374056,1.3133902807893307,HOLD_SHORT,-1
2012-09-20,-0.3952029389264098,-0.3130905616916702,0.002640585934374057,0.2640585934374056,1.2857211547480951,HOLD_SHORT,-1
2012-09-21,-0.4171027762238291,-0.33825171767781337,0.002640585934374057,0.2640585934374056,1.259546049485239,HOLD_SHORT,-1
2012-09-24,-0.35094510625016895,-0.3391141815613838,0.002640585934374057,0.2640585934374056,1.2586488298602623,HOLD_SHORT,-1
2012-09-25,-0.3008809307510898,-0.32652268145224195,0.002640585934374057,0.2640585934374056,1.27174774474937,HOLD_SHORT,-1
2012-09-26,-0.40602542202962955,-0.34511304768890033,0.002640585934374057,0.2640585934374056,1.2524082202304025,HOLD_SHORT,-1
2012-09-27,-0.39152308865975005,-0.35482818801164256,0.002640585934374057,0.2640585934374056,1.2423015772474155,HOLD_SHORT,-1
2012-09-28,-0.3476310895481518,-0.35031640475680925,0.002640585934374057,0.2640585934374056,1.2469951772427215,HOLD_SHORT,-1
2012-10-01,-0.3434718987599803,-0.34593093065392594,0.002640585934374057,0.2640585934374056,1.2515573780547078,HOLD_SHORT,-1
2012-10-02,-0.35972480358565573,-0.34702747238154324,0.002640585934374057,0.2640585934374056,1.2504166476700904,HOLD_SHORT,-1
2012-10-03,-0.3132394620965542,-0.33555153904923707,0.002640585934374057,0.2640585934374056,1.2623550404501385,HOLD_SHORT,-1
2012-10-04,-0.3597034856780512,-0.3394596053885956,0.002640585934374057,0.2640585934374056,1.2582894860748437,HOLD_SHORT,-1
2012-10-05,-0.38371432550038254,-0.34864722073967147,0.002640585934374057,0.2640585934374056,1.2487316263699284,HOLD_SHORT,-1
2012-10-08,-0.45375131210548325,-0.37383502000999136,0.002640585934374057,0.2640585934374056,1.2225288041465219,HOLD_SHORT,-1
2012-10-09,-0.4564645206974465,-0.3929028430334708,0.002640585934374057,0.2640585934374056,1.2026925821920156,HOLD_SHORT,-1
2012-10-10,-0.513918806191966,-0.421966613339131,0.002640585934374057,0.2640585934374056,1.1724575942802882,HOLD_SHORT,-1
2012-10-11,-0.5529465303713206,-0.4534475589697665,0.002640585934374057,0.2640585934374056,1.1397080232307726,HOLD_SHORT,-1
2012-10-12,-0.5797798455872858,-0.483469576536214,0.002640585934374057,0.2640585934374056,1.1084761724192338,HOLD_SHORT,-1
2012-10-15,-0.6694681699513962,-0.5290260506929001,0.002640585934374057,0.2640585934374056,1.0610838543908987,HOLD_SHORT,-1
2012-10-16,-0.6785625323796918,-0.5646191219561407,0.002640585934374057,0.2640585934374056,1.0240564464507889,HOLD_SHORT,-1
2012-10-17,-0.7123253551756639,-0.59946695623418,0.002640585934374057,0.2640585934374056,0.9878043072043812,HOLD_SHORT,-1
2012-10-18,-0.6398335656827454,-0.6057143807974175,0.002640585934374057,0.2640585934374056,0.9813051226814382,HOLD_SHORT,-1
2012-10-19,-0.644735783377544,-0.611560614542888,0.002640585934374057,0.2640585934374056,0.9752232962437647,HOLD_SHORT,-1
2012-10-22,-0.6730486289195765,-0.6232963253438056,0.002640585934374057,0.2640585934374056,0.9630146574309204,HOLD_SHORT,-1
2012-10-23,-0.6244387770870841,-0.6190109038004177,0.002640585934374057,0.2640585934374056,0.9674727737454358,HOLD_SHORT,-1
2012-10-24,-0.6613931824823664,-0.6256467511436405,0.002640585934374057,0.2640585934374056,0.9605695137039353,HOLD_SHORT,-1
2012-10-25,-0.6388842820621745,-0.6245378414380931,0.002640585934374057,0.2640585934374056,0.9617231104737217,HOLD_SHORT,-1
2012-10-26,-0.5990960497215463,-0.6132234851280992,0.002640585934374057,0.2640585934374056,0.9734934149684219,HOLD_SHORT,-1
2012-10-31,-0.6690709712285408,-0.623457528212973,0.002640585934374057,0.2640585934374056,0.9628469583764154,HOLD_SHORT,-1
2012-11-01,-0.6991347970105393,-0.6388524792643918,0.002640585934374057,0.2640585934374056,0.9468316185204355,HOLD_SHORT,-1
2012-11-02,-0.7525068570616416,-0.6641623144817786,0.002640585934374057,0.2640585934374056,0.920501842521054,HOLD_SHORT,-1
2012-11-05,-0.7069307816546377,-0.6705678502878618,0.002640585934374057,0.2640585934374056,0.9138381751569012,HOLD_SHORT,-1
2012-11-06,-0.7278319074298896,-0.6807539302019399,0.002640585934374057,0.2640585934374056,0.9032416145651029,HOLD_SHORT,-1
2012-11-07,-0.6877818540667517,-0.677599763843309,0.002640585934374057,0.2640585934374056,0.9065228881480492,HOLD_SHORT,-1
2012-11-08,-0.6623976360603576,-0.6685987741307939,0.002640585934374057,0.2640585934374056,0.9158866015372399,HOLD_SHORT,-1
2012-11-09,-0.5427500121774571,-0.6304468318409585,0.002640585934374057,0.2640585934374056,0.9555759983983708,HOLD_SHORT,-1
2012-11-12,-0.6164576340858616,-0.6221131446765502,0.002640585934374057,0.2640585934374056,0.9642455181484265,HOLD_SHORT,-1
2012-11-13,-0.431788998548976,-0.5672780301255843,0.002640585934374057,0.2640585934374056,1.0212903890702065,HOLD_SHORT,-1
2012-11-14,-0.5909188532970981,-0.5693457587259299,0.002640585934374057,0.2640585934374056,1.0191393347307767,HOLD_SHORT,-1
2012-11-15,-0.506478523638104,-0.5485550738703678,0.002640585934374057,0.2640585934374056,1.0407678467467152,HOLD_SHORT,-1
2012-11-16,-0.5373659176357579,-0.5415634370868933,0.002640585934374057,0.2640585934374056,1.0480412339022136,HOLD_SHORT,-1
2012-11-19,-0.7878163186088578,-0.6026030370351654,0.002640585934374057,0.2640585934374056,0.9845418479944855,HOLD_SHORT,-1
2012-11-20,-0.8340982323556672,-0.6592965274322691,0.002640585934374057,0.2640585934374056,0.9255637120264814,HOLD_SHORT,-1
2012-11-21,-0.8295380927195897,-0.6993982395692178,0.002640585934374057,0.2640585934374056,0.8838459731044912,HOLD_SHORT,-1
2012-11-23,-0.8755001732180121,-0.740752307228366,0.002640585934374057,0.2640585934374056,0.8408254109879648,HOLD_SHORT,-1
2012-11-26,-0.9232220291067597,-0.7834835023835279,0.002640585934374057,0.2640585934374056,0.7963722256172294,HOLD_SHORT,-1
2012-11-27,-0.9396625041502897,-0.8189579304068899,0.002640585934374057,0.2640585934374056,0.7594682420259157,HOLD_SHORT,-1
2012-11-28,-0.9602532414822704,-0.8502411209965631,0.002640585934374057,0.2640585934374056,0.7269243951894013,HOLD_SHORT,-1
2012-11-29,-0.9807890394254803,-0.8784561442480485,0.002640585934374057,0.2640585934374056,0.6975723573097312,HOLD_SHORT,-1
2012-11-30,-0.9969815032194891,-0.9032888613206961,0.002640585934374057,0.2640585934374056,0.6717389264571406,HOLD_SHORT,-1
2012-12-03,-0.9955881094801269,-0.9210135942136787,0.002640585934374057,0.2640585934374056,0.65329991874679,HOLD_SHORT,-1
2012-12-04,-0.982556071327549,-0.9304862937571321,0.002640585934374057,0.2640585934374056,0.6434454864699163,HOLD_SHORT,-1
2012-12-05,-0.9264929408308378,-0.9225839806821673,0.002640585934374057,0.2640585934374056,0.6516662485315308,HOLD_SHORT,-1
2012-12-06,-0.8947049880801528,-0.9084326155850739,0.002640585934374057,0.2640585934374056,0.6663878881586418,HOLD_SHORT,-1
2012-12-07,-0.8749909609594724,-0.892916527533608,0.002640585934374057,0.2640585934374056,0.6825292466176305,HOLD_SHORT,-1
2012-12-10,-0.9386272548271046,-0.8984154954355689,0.002640585934374057,0.2640585934374056,0.6768086802116131,HOLD_SHORT,-1
2012-12-11,-0.9528105478774096,-0.9061671648394304,0.002640585934374057,0.2640585934374056,0.6687446324897723,HOLD_SHORT,-1
2012-12-12,-0.933583693182185,-0.9067378753718273,0.002640585934374057,0.2640585934374056,0.66815092335064,HOLD_SHORT,-1
2012-12-13,-0.9412486402394542,-0.9091776799273746,0.002640585934374057,0.2640585934374056,0.665612799065038,HOLD_SHORT,-1
2012-12-14,-0.9578352341839098,-0.9153351102586489,0.002640585934374057,0.2640585934374056,0.6592072353795473,HOLD_SHORT,-1
2012-12-17,-1.1001953810776026,-0.9574127232683609,0.002640585934374057,0.2640585934374056,0.6154339703377704,HOLD_SHORT,-1
2012-12-18,-1.1223144184173712,-0.993910436282622,0.002640585934374057,0.2640585934374056,0.5774654652131281,HOLD_SHORT,-1
2012-12-19,-1.0967867653932677,-1.013761216600832,0.002640585934374057,0.2640585934374056,0.5568147341948421,HOLD_SHORT,-1
2012-12-20,-1.127976220576742,-1.0364599813435202,0.002640585934374057,0.2640585934374056,0.5332012501083446,HOLD_SHORT,-1
2012-12-21,-1.121647191188539,-1.0513266579888951,0.002640585934374057,0.2640585934374056,0.5177354731656699,HOLD_SHORT,-1
2012-12-24,-1.1363232649309731,-1.0660335942706012,0.002640585934374057,0.2640585934374056,0.5024358738356639,HOLD_SHORT,-1
2012-12-26,-1.1648385222173943,-1.0842785019408108,0.002640585934374057,0.2640585934374056,0.4834557292412807,HOLD_SHORT,-1
2012-12-27,-1.1582516136535972,-1.0958320833136381,0.002640585934374057,0.2640585934374056,0.47143655934450496,HOLD_SHORT,-1
2012-12-28,-1.166483849553054,-1.1064236072831841,0.002640585934374057,0.2640585934374056,0.4604182160319159,HOLD_SHORT,-1
2012-12-31,-1.162665369235575,-1.1131320983787933,0.002640585934374057,0.2640585934374056,0.4534393848256228,HOLD_SHORT,-1
2013-01-02,-1.1462502344100232,-1.11368522677476,0.002640585934374057,0.2640585934374056,0.45286396635135745,HOLD_SHORT,-1
2013-01-03,-1.1010231874980354,-1.102145635770693,0.002640585934374057,0.2640585934374056,0.4648685820927052,HOLD_SHORT,-1
2013-01-04,-1.0632095774774166,-1.0837530888895144,0.002640585934374057,0.2640585934374056,0.48400231549239475,HOLD_SHORT,-1
2013-01-07,-0.9463388848517216,-1.0394918997269351,0.002640585934374057,0.2640585934374056,0.5300471508738747,HOLD_SHORT,-1
2013-01-08,-0.9184273294729888,-0.9998737082826193,0.002640585934374057,0.2640585934374056,0.5712618840900296,HOLD_SHORT,-1
2013-01-09,-0.9402485951594803,-0.9767707001451924,0.002640585934374057,0.2640585934374056,0.5952959018521232,HOLD_SHORT,-1
2013-01-10,-1.0214909155951277,-0.9813909973055802,0.002640585934374057,0.2640585934374056,0.5904894150362778,HOLD_SHORT,-1
2013-01-11,-1.0643823656204177,-0.9960831185807926,0.002640585934374057,0.2640585934374056,0.5752052277308487,HOLD_SHORT,-1
2013-01-14,-1.0030109020923987,-0.9905818712370901,0.002640585934374057,0.2640585934374056,0.5809281654360051,HOLD_SHORT,-1
2013-01-15,-1.061376213580206,-1.0019856235432032,0.002640585934374057,0.2640585934374056,0.5690648624475241,HOLD_SHORT,-1
2013-01-16,-1.0405301396054156,-1.0047896071478577,0.002640585934374057,0.2640585934374056,0.5661478833529399,HOLD_SHORT,-1
2013-01-17,-1.1595595346743552,-1.0382632737490751,0.002640585934374057,0.2640585934374056,0.531325288266166,HOLD_SHORT,-1
2013-01-18,-1.1514417340155907,-1.0605080094338108,0.002640585934374057,0.2640585934374056,0.5081841297910533,HOLD_SHORT,-1
2013-01-22,-1.2081917428866547,-1.0917004508016175,0.002640585934374057,0.2640585934374056,0.47573468920662804,HOLD_SHORT,-1
2013-01-23,-1.227577318848704,-1.1195456298057314,0.002640585934374057,0.2640585934374056,0.446767399631493,HOLD_SHORT,-1
2013-01-24,-1.248057954494043,-1.1452412136471957,0.002640585934374057,0.2640585934374056,0.42003633003312946,HOLD_SHORT,-1
2013-01-25,-1.239355582361708,-1.1616646171759495,0.002640585934374057,0.2640585934374056,0.40295109291698733,HOLD_SHORT,-1
2013-01-28,-1.2183647189776812,-1.1680875953822878,0.002640585934374057,0.2640585934374056,0.39626928025525887,HOLD_SHORT,-1
2013-01-29,-1.2285000355129991,-1.1754435790699853,0.002640585934374057,0.2640585934374056,0.38861686367140347,HOLD_SHORT,-1
2013-01-30,-1.22163984404569,-1.1789915238123743,0.002640585934374057,0.2640585934374056,0.38492594314493905,HOLD_SHORT,-1
2013-01-31,-1.2445700960037192,-1.1876314225412556,0.002640585934374057,0.2640585934374056,0.3759378720557795,HOLD_SHORT,-1
2013-02-01,-1.2788373108453355,-1.2029748497242105,0.002640585934374057,0.2640585934374056,0.35997613238737985,HOLD_SHORT,-1
2013-02-04,-1.2465077850048853,-1.2056169053529726,0.002640585934374057,0.2640585934374056,0.3572276066745209,HOLD_SHORT,-1
2013-02-05,-1.3132933697216052,-1.2251771670694556,0.002640585934374057,0.2640585934374056,0.3368791016344535,HOLD_SHORT,-1
2013-02-06,-1.3505090525468004,-1.2492555423852467,0.002640585934374057,0.2640585934374056,0.31183041115312243,HOLD_SHORT,-1
2013-02-07,-1.3980625382582161,-1.2793555195989177,0.002640585934374057,0.2640585934374056,0.28051745906096465,EXIT_SHORT,0
2013-02-08,-1.3863076958428175,-1.2981818538170788,0.002640585934374057,0.2640585934374056,0.26093245747576466,NEUTRAL,0
2013-02-11,-1.4437780951623242,-1.3270739347217557,0.002640585934374057,0.2640585934374056,0.23087607773870647,NEUTRAL,0
2013-02-12,-1.4956355877910479,-1.3618176011574001,0.002640585934374057,0.2640585934374056,0.19473230411115958,NEUTRAL,0
2013-02-13,-1.481327259592649,-1.383352973857222,0.002640585934374057,0.2640585934374056,0.1723290946718512,NEUTRAL,0
2013-02-14,-1.4549070456452649,-1.3920667740747612,0.002640585934374057,0.2640585934374056,0.1632641439971206,NEUTRAL,0
2013-02-15,-1.3636400199091065,-1.3743156495563713,0.002640585934374057,0.2640585934374056,0.1817306068678571,NEUTRAL,0
2013-02-19,-1.4091102052101814,-1.373389293059641,0.002640585934374057,0.2640585934374056,0.18269429386324798,NEUTRAL,0
2013-02-20,-1.364214340410422,-1.3608592274873104,0.002640585934374057,0.2640585934374056,0.19572929851434062,NEUTRAL,0
2013-02-21,-1.3624213351258643,-1.3512565888930377,0.002640585934374057,0.2640585934374056,0.20571890615179084,NEUTRAL,0
2013-02-22,-1.2631116642190516,-1.3180367073184098,0.002640585934374057,0.2640585934374056,0.24027748913241273,NEUTRAL,0
2013-02-25,-1.0790210597210521,-1.2452225937214705,0.002640585934374057,0.2640585934374056,0.31602588038562407,NEUTRAL,0
2013-02-26,-0.9074313693790543,-1.146861809475044,0.002640585934374057,0.2640585934374056,0.4183504271117439,NEUTRAL,0
2013-02-27,-1.0649711783537388,-1.1167976536734707,0.002640585934374057,0.2640585934374056,0.44962611425340265,NEUTRAL,0
2013-02-28,-1.1067037284964707,-1.105913289628067,0.002640585934374057,0.2640585934374056,0.46094909856956806,NEUTRAL,0
2013-03-01,-1.1036924438927045,-1.0971879824078943,0.002640585934374057,0.2640585934374056,0.4700260199584167,NEUTRAL,0
2013-03-04,-1.0082932008229761,-1.065639890748287,0.002640585934374057,0.2640585934374056,0.5028454429009568,NEUTRAL,0
2013-03-05,-1.0520122668974654,-1.0541989143614798,0.002640585934374057,0.2640585934374056,0.5147474700335516,NEUTRAL,0
2013-03-06,-1.0636145171487792,-1.0489268988715401,0.002640585934374057,0.2640585934374056,0.5202319382540331,NEUTRAL,0
2013-03-07,-1.0595601677232596,-1.0440152175147983,0.002640585934374057,0.2640585934374056,0.5253415515246288,NEUTRAL,0
2013-03-08,-1.0752093710164692,-1.0445689615354141,0.002640585934374057,0.2640585934374056,0.5247654926171494,NEUTRAL,0
2013-03-11,-1.1432916393032295,-1.0629501174591176,0.002640585934374057,0.2640585934374056,0.5056436092100087,NEUTRAL,0
2013-03-12,-1.0463757795518829,-1.0507508310586895,0.002640585934374057,0.2640585934374056,0.5183345048842294,NEUTRAL,0
